OP work id,BDRC work id
W23595B92,WA0XLED2D7C24B878
W4A114A7D,WA0XL7664CC666F09
WE413F6A1,WA0XLF02313B685C4
W68CD6446,WA0XLFE08FC4805E5
W841ABBA1,WA0XL3EFB5D4E97FB
W79CC89CC,WA0XLEFDDD893E95B
WA133892B,WA0XLA2E46A6AB560
WB5C599CC,WA0XL33C5EDFF9078
W92A0A03B,WA1KG16138
WB6383040,WA0XL19E0275C9911
W2F5AD184,WA0XL51F3C7EC03C5
W485ED58A,WA1FEMC010048
WF4C689D2,WA0XL79AAA3B1646D
W2E661414,WA0XLB119C7DABC6A
W9D1746F2,WA0XLE83AB2A81983
W7D5EDE98,WA0XL40184831CD80
WF1BB31B8,WA0XLBDCCB094DA54
W42AA04E6,WA0XL817B0A937E04
W59481C7A,WA0XL9FECD7B7A14B
WE008C6E8,WA0XLFC9F207081BB
W824F8822,WA1FEMC140005
W5A2DA147,WA0XL131A9199D60E
W31A7D637,WA0XL7ADF1DC97D02
W7B0E6147,WA0XL3F399F94AE92
W2A244FDD,WA0XL99A541DAF9B6
W9E88EEA5,WA0XL17311D679E65
W3478C430,WA0XL4AE27855EF70
W6AC60604,WA0XL82EC57181E84
W36A56EEF,WA3CN4729
W6436234D,WA0XL514350B3A012
W22D44FC9,WA0XL96AFDABA291C
W6713E63C,WA0XL6508416B76FD
W555D65B9,WA0XLB494DE4F4F2C
WBD735353,WA0XLAA03E66DFC3F
WC98B4479,WA0XLAD91AA17F4AE
WF589D2D4,WA0XL962D9C8B60E6
W5442E108,WA0XL57EE2E9C1784
WF0DAAD04,WA0XL3566AEDF3585
W83836613,WA0XL8C42A9F4393A
WFBE076FE,WA1FEMC110005
W778D5E3D,WA0XL96570A262906
WFEEF67EF,WA0XLAE84CBC24F08
W1C9224A9,WA2KG207575
W50692191,WA0XL575EE24C6B6E
WB45924B2,WA0XLFBE90234C25A
WD87DDEEE,WA0XL9941E9EB4040
WC79734A9,WA0XLAB47A2EC9E51
W01182919,WA0XLDD06B94C2B75
W16A1791D,WA0XL233973575B80
W43025B62,WA0XLCA20703133BE
W878259DE,WA0XL82B56FE29D30
WCC8A8F12,WA0XLF14C6820770E
WFCA01D54,WA0XLD47FB8165073
W3DC71D3F,WA0XL0AF67AA0D99D
W54FBF07B,WA0XL5C7CFDEA291C
W886369D6,WA0XLE9208997AE95
W1DAAF76D,WA0XLCA99625740BE
WEF4184DD,WA0XLAE49E762E2A7
W6B65EB55,WA0XL6F32F64B9867
W0FC3ADE2,WA0XLE68D13124AE7
W0642C344,WA4CN10000
W65D1400F,WA0XL7668A75B343B
W59CFDD51,WA0XL00B2EC2936F5
W99115EF5,WA0XLE71352E9F4EA
W56873B99,WA0XL9F2FB331DF2A
WAFE8B4A6,WA0XLC088444CF35F
W6AF399E6,WA0XLD61473D409D7
WF019C71A,WA0XL626BF8A986FE
WF86C90C9,WA0XLCA9BAB903637
W115B00CD,WA0XL3E5F7DAAE2E3
WCFE79C77,WA0XL300C32497747
W60A4073C,WA0XLC4CFEB7A1540
W551C8E18,WA0XLC940F11C9F41
W882248EC,WA0XLC32E310B760C
W8F281AD1,WA0XL5FFC88D2AAF4
W8C48856A,WA0XLF2A03D809F3A
W502E5E75,WA0XLDF11125A98EB
WD3D4F800,WA0XL2A559239CEB0
WBFE9BE95,WA0XL90A7F2DC76BD
W7A67AC37,WA0XLA55B2CE33674
W62220905,WA0XLBFC5E2698FEF
WC6CE26BE,WA0XLD8A4A955699C
W4F499BD4,WA0XL7B628B56B915
W37887867,WA0XLB86AB0CED369
W480C0AC2,WA0XLF12EB6A50E68
WAF29A5CA,WA0XL6118E6E574D1
WE84BDF6F,WA0XL5C63E584AABC
W3D195DD4,WA23564
W2756BE92,WA0XLF41D50ADD35D
W2A762FE2,WA0XLF1FF0C00A27E
W5A645B07,WA0XL09A7B5946882
WABAEBB31,WA0XL1715DEE6F6B3
W435067CB,WA0XLE4870233B129
WFE2550C7,WA1FEMC060030
WCFCA1DDC,WA0XL0F19235BFCD2
W538C0A2F,WA0XLD376ECB5706C
W8D80205E,WA0XL99E320C0F796
W58FAFE98,WA0XLB24FD5569983
W839E697F,WA0XLF70DB394B000
W119196C9,WA0XLA2005F7C8B00
W92CAC894,WA0XLECF6B4B7B9B6
WA764B05A,WA0XL2B7981AAB25C
W4CB342CD,WA0XLC04BE671B559
W58899209,WA0XLEA3CDFC0C2F3
WD8308D08,WA0XL612630BB5EA5
W093F9494,WA0XL2611DC2DFCC1
W027A04AE,WA0XLAAE3803B1812
W09C741AD,WA1FEMC040008
WC9DDE99E,WA0XLFC2E30F8110F
WEB927C7D,WA0XLB6AD16D30B28
WB33DB387,WA0XLD3FA98E30FD8
W0293B413,WA0XL2D33A0D26FA7
W0FAD938A,WA0XL89CD25A7F23B
W2333863F,WA0XLED568F0FAFB2
WA1845A86,WA0XL892E83EB7B15
WA1B1AEFF,WA0XL087AEC03B32D
W035454A4,WA0XLF362570F8C14
W6B83D06B,WA1FEMC100050
WBD4E44DB,WA0XLE11A7EE4DCE4
W64D74B31,WA0XLD4F02A7499C5
W4ECEA72C,WA0XL8740F93309B0
W7D3A4DB2,WA0XLFC7050DDFF8C
WAD1E9EE9,WA0XL3A824341C370
W097747B4,WA0XL6A37536EE96D
W8FC548C0,WA0XLE9990B27B317
W4C55D94A,WA1CZ1011
W8B748449,WA0XLF50C6D3EF8D4
WDDEC2DEB,WA0NGMCP72615
W29595B68,WA0XL87ADA8A917AD
W202CC2B0,WA0XL3200B33D4FC1
WABA43A2A,WA0XLE3B69FE947D8
WE10F2157,WA0XL41D58A89B982
WBB3020BB,WA0XLC6845EA794D2
W3BAD99C9,WA0XLADECECF364E4
W9332468D,WA1FEMC070006
WCEBF7440,WA0XL9187DCF4340A
W9B938692,WA0XL39738407657A
W411643CC,WA0XL516382C832ED
WDAC5EF55,WA0XLF0CD33AAFC08
W97BE96E4,WA0XL8F0B9C1AF19D
WAC9055A5,WA0XLE1149FEE602D
WBBB8D76D,WA0XL7047EF0B4C75
W57EA11A7,WA0XLA13D58827575
W44A2F8BB,WA0XLFC78CF7A017A
W01CC688B,WA0XL6B179A12E2F9
W421F121E,WA0XL87F4E7B9BBC9
W2CE29B22,WA0XL374A5F831A7C
W0299B75E,WA0XL6632A338ABA9
W662AAA76,WA0XLF750BA847947
W43FF2EC9,WA0XLBB22144D6350
W2BBBBE27,WA0XLB09C53D70DA3
W25A42A91,WA0XL9943A11DC3EE
WD42D35B5,WA0XLC24046AC26D9
W714882FE,WA0XL90A3E9E1EB25
W031E3B2E,WA0XL6F86A7FD04EF
WCD7CBCBD,WA0XL401F9FA025AD
WB3EF4988,WA0XL3BFAC533ED8A
W46533B66,WA0XLAD584E7CFEC8
W0E911A17,WA0XL884D30E5CCD0
WAA4BC134,WA0XL09CDB5F7710F
W3373CCF5,WA0XLC79B9313DBA6
W165D1AD9,WA0XLDD65B19D1272
W770EEC27,WA0XLE8D3AEE77EC1
WE04FDB41,WA0XLD0661AF525FC
W8C00BA84,WA0XL820883619876
W579A44A8,WA0XLB5F485F94C1B
WA2028275,WA0XL0309FA1E1055
W5155504F,WA0XL8DB47C8383A2
WEA40669B,WA0XL6065303D20C3
WBA6EA24C,WA0XL4CEC2EBD6BAA
WC532C92B,WA0XLAF667FF1454C
W4CF24899,WA0XLB3D88DB594B6
W15D5F694,WA0XL3C8974046D0B
WA94F799A,WA0XLFDF35B0B3CEA
W78E9766E,WA0XL52B393AFE421
W270F606C,WA0XLA36D56E50136
WA1A175C4,WA0XL42F17720C82B
WB1F1DD98,WA0XL7846BB36F499
WF3475831,WA0XL9579CC7A7A40
W9A5EB5C7,WA0XL65F8AA36750D
W643FF572,WA0XLE66D23683463
WA53EF83C,WA0XL6CF7A5DAD964
WAB6336C8,WA0XL810C23DDB564
W5E2F9240,WA0XL5D554166B84E
WB2FBE02F,WA0XLE86C168849A5
W33F7CB83,WA0XLC3A8758B1872
W33B7AC75,WA0XLF1049AC2905E
WB08A4435,WA0XLD8BCDF0CA42B
W38824C8B,WA0XLEC84E2BDFE6F
WEABF8A05,WA0XLCBF131F66BB8
WDE2F49E4,WA0XL00BE81C98AD9
WC5274952,WA8LS29392
WE63E83EB,WA0XL0C6E4C4C8A51
WCC844BDB,WA0XL8852B5237403
WA663C75E,WA0XL0580282BE10C
W190BACA5,WA0XLF8E33E49C2DB
WE2DAD0DE,WA0XL395FB72A6918
W5E95593E,WA0XLDE07263160BF
W3BA298B1,WA0XLE7AFC8673B2A
WB40C7657,WA0XL32871A40219A
W2D803488,WA0XL45F6093944C2
W0480D246,WA0XLD31A9121D9B8
W4C51C4D1,WA0XL85D041E0E7F9
WA4C681AD,WA0XL1978E483F529
WEAB837E9,WA0XL680264749183
W6928600D,WA0XLEDFBA0568C84
W8BBC2E64,WA0XLCB758D621693
W680CE09A,WA0XL4DA583E9B9B5
W8AEBA448,WA0XL5A69F829A779
W244D1722,WA0XL6F446042330D
W8D8FA6E0,WA0XLD5D9AC50E973
W46E08B47,WA0XL2D83C800E782
W287F7245,WA1FEMC100006
WA4414666,WA0XLE306EC8C970C
W8CAA4EC4,WA0XL52D5E7D3A804
W53022D7A,WA0XL7C0A7E2CC883
WCEC10111,WA0XL0D70D51B3C17
WF1255758,WA0XLA4EF29AE2562
W639E324B,WA0XLD70F74364F54
WF639AA12,WA0XL7943148559BC
W15800201,WA0XLD534EC28927B
W6113AAAE,WA0XL61C422329C13
W17A30056,WA0XLA85FD0FE3628
WDEDF3E03,WA0XL0EEF12166CDD
WF222B31F,WA0XL8372D48AF4B2
W6FD5570C,WA0XL34AD09001B15
W034E2D25,WA0XLA11B454B7CD2
W4113164D,WA0XL87B349FD2C48
W298BBF8A,WA0XL7881B212255E
W0EDB2C30,WA0XL31855F0DB93D
WE9B1983B,WA0RT3297
W8BB98D28,WA0XLF3C7A7EC7CA7
W08E00FF9,WA0XL87945AE6A19C
W5285E0E8,WA0XL962E34E637EB
W4037BABA,WA0RT3347
WFA817C40,WA0XL3E6AB142C177
W89D2C1EE,WA0XLECE567244AA3
W4D93439C,WA0XLE90C9C1E4D4C
W3FBFC580,WA0XL7839E09A546A
W73CEDDC5,WA0XL9B13CB917264
WC066AACC,WA1FEMC040006
WE834FBA5,WA0XL96B078414B6C
W9A439249,WA0XL5A55D71373BF
W05185C9B,WA0XL2BC7C4EC6C0B
W98449AA4,WA0XLD85AA933E7BB
WC99053EC,WA0XLF88FE2781173
W4824338C,WA0XL32BA2BA473EE
WBC71D7C4,WA0XLC44821856455
W0A0987C7,WA0XL729047C04AED
WF18008BB,WA0XL0272A71FEF58
W6273C8CF,WA0XL8132A702DE7F
W3323B36A,WA0XLBB0C5A13455D
W00B0A9B7,WA0XLD504024C7D03
W33EA96EB,WA0XL8300027EC6ED
WF33E811A,WA0XLBEAF8FE4236E
W4D0EDE35,WA0XL8192611D87BA
W4311FD1B,WA0XL7AA87BE71FB9
W86C5E86D,WA0XLD7724AC97A46
WCC0363A0,WA0XL00B6F8F6DB89
WB0DE0A2E,WA0XL7AA37567D187
WA1401B4D,WA0XLBA9B80E6254C
WE1AC3164,WA0XLDE3155556D5E
WC933BE0D,WA0XLCDC85011ED31
WD6F94B59,WA0XLE68C93314747
W36AB0C55,WA0XLDD112069DAB5
W40BC443C,WA0XLE7DD49FA7A16
W74FCAABD,WA0XLC6289BA1B6C4
W29995553,WA0LULDC350955
WFFDEC1DE,WA0XL9583611C97FE
W28DDB537,WA0XLADCB284AEFD0
W5F463A61,WA0XL19A564CAD873
WE72102A0,WA0XL428457DC86E6
W243EEED6,WA0XL1933DF650B16
WABC7084C,WA0XL95EF37B1EF05
W1700065E,WA0XLDEDD48E64C4B
W2AF49629,WA0XL820AD49BC425
W779856A6,WA0XL2754CA4E8D14
W15C3E0AC,WA0XL464B3C4933C2
W5C877A40,WA0XL70212DB4E2A6
W4F55676C,WA0XLDF5FF26A34B1
WCD36174D,WA0XL2C99A29A1FA8
W426CB6E5,WA0XL955A92C057D1
W08408401,WA4CZ295077
W8E2AB36E,WA0XLC04A5D51D8DA
WCEEDA244,WA0XL0296B97FE67F
W173B3501,WA0XL9B4693B031FB
W5CF59BD9,WA0XLD8B1EBDD6DC3
W1ADD9824,WA0XL1E681735A7F3
W20DD71DA,WA0XLC0272D98F7BB
W24E006B9,WA0XL1C8291D14D6F
W9F65FB5F,WA0XL337960F3AE29
W14DDD0DB,WA0XL7D5D3E90F1EC
WD7BB4B5C,WA0XLA8F8CD05CF79
W72F33E0A,WA0XL968455488F9E
WE6417123,WA0XLA4C98FB17EF7
W6A03A538,WA1FEMC050001
W4671F43A,WA0XL92953C552227
WE475D50D,WA0XL2D298DFAA916
W0F415E0A,WA0XLE52FE0E1A83C
WF658752A,WA0XLFC7B555D9707
W4C3722EA,WA0XL4BB4E459B4D5
W94BA3C94,WA0XL0969756D870F
WF98DD668,WA1FEMC070017
W1FEBAE72,WA0XL766D78B5C52A
W2A7AD7B6,WA0XL91019940D3ED
W6848840A,WA0XL6EEDB10A9454
W99E94D31,WA0XLF6D8AB8C8C78
W45EDD9D9,WA0XLE8E00331982E
WF831DAFA,WA0XL91B869E74A12
WC8688886,WA0XLC71659821E36
WF87DBFE7,WA0XL8DA0A401BD6F
W0EC20210,WA0XL9868C45FCEAF
W90020414,WA0XL8BD69A683DE3
W6D8A3EC6,WA0XLBC7E839EE19D
W7D496F7E,WA0XLB422B947815A
W6A9CE25D,WA0XL90D888820BBA
W31F83377,WA0XLEC574549EB70
W97579538,WA0XL77127BC1CB17
W21D4F2A1,WA0XL2DFBD177D7EE
W5E7456F5,WA0XLE25E3D9DA0E2
W525FA3A4,WA1FEMC050010
W89744197,WA0XL55E488CD9D06
W5915F89A,WA1FEMC060030
WB550B1E5,WA0XL3C42CAA7B0C5
WC30FE477,WA0XL1B21F1049A81
W6CD18ECF,WA0RT3247
WBAC5E9A5,WA0XL653CEEE899EA
W01125C52,WA0XLD297DD9F38BF
W4244F614,WA0XL33C9FEF0812E
W39A5944F,WA0XLB59A0B6E8CE3
WC7DF8CDE,WA0XLE61CDDFC8320
WB1244AC4,WA0XLE09212797BC8
WBB3EDBA4,WA0XL0BE0FBDFF84F
W9793D599,WA0XL2C292C144AC0
WA4E7E705,WA0XL6E049B94787C
W081A10F1,WA0XL67F8ED234126
W2A2B447E,WA0XL2C22A0FE1BC2
W9AA4CFA2,WA0XLE2CD65724FD3
WCC9BDE94,WA0XLC04488F0D63B
WEDB3D21E,WA0XLB0502D67E883
WCFAC72CF,WA0XL75223D4C7703
W296A65A7,WA0XL13B54F562D43
W8E5E49AE,WA0XLF549030A323C
WB9A96713,WA0XL6DA3BD788DC5
W422B58A3,WA0XLA386ADE81C78
W627CF8E6,WA0XL517A6C3F6440
W18D93B9B,WA0XL37E9EC34C823
W77C0C5BD,WA0XL18F62425F2A8
WF74B3382,WA0XL6C0AF834DA5F
WB4CF4DD9,WA0XLBB3C42BE2B62
W43B23B10,WA0XL7880E5D40DCC
W3F4E4A2A,WA0XL95EB1F0E2106
W8A7AC9EA,WA12829
WF0ED7FF4,WA0XL3558AFB09F80
W4BD07C68,WA0XLCBB2F4A9D7AE
WD651E97D,WA0XLE71A2FEB1A9F
W558FC4D4,WA0XLBCC2E2B5F7F3
WA0183324,WA0XLCFA6AA2FC743
W0FE466B6,WA0XL3D3BE8880DFF
WA7AA9A68,WA0XLFC9A7F6BF63F
W75B34596,WA1KG4469
WE095AD48,WA0XL3288D1114F68
W425CE6E9,WA1NLM1795
W513A9253,WA0RT3317
W3DD69111,WA0XLC7AF61651820
WF2D52384,WA0XLB57460F6E593
WC04E0054,WA0XL8CF2B92F7C0B
W9DBBE6D1,WA0XLF96D1EC98D0D
W584C0652,WA0XL478FF51FFCCC
WF08E9B69,WA0XLF1B84624D41C
W2376C29E,WA0XLF051D95729C7
W6008F83A,WA0XLD4721FB5C259
WE9FBCA58,WA0XLBA827617EB15
WB681E2BE,WA0XLDA81ED52FEB5
W44887A7C,WA0XLF36783601F81
WF4D948DF,WA0XLE22848745725
WA6AA3977,WA0XL6F989D3700CC
W5AFFA712,WA0XLF040B713B39E
WCD48D73A,WA1FEMC120047
W8B4D8084,WA0XLD38BD1F62C3A
W4F564448,WA0XL1F667BB12736
W8AFE4D6B,WA0XLF4B7E7095AAB
W9BBFD353,WA1FEMC130003
WF1C48DFE,WA0XL5F903DFF6749
WF4B2E23B,WA0XL794B1540E556
W8BBD8DCC,WA0XL71A421F65E34
W45BC47EC,WA0XLDA92DADA48A9
W1D991BF0,WA0XLE296DB16A1C5
W4777A469,WA0XL8CD3507C56D2
W41B75906,WA0XL63B6382E6A9A
W9EB2F19B,WA0XL841924A8A9CE
W77537511,WA0XLF1231FF9AFAA
WDC6301A3,WA0XLB039459B311B
WE080345A,WA0XL277516889ECC
W7B41040C,WA0XLF1822096AF74
W1054BF23,WA1FEMC120013
W23D72415,WA0NGMCP55200
W9BA2629E,WA1FEMC060024
WA1618912,WA0XLF4EA4CA009E9
WC9CDCC4C,WA0XL067F4C46BF48
W3B3F043A,WA0XL3D3873A3B4D0
WF4D6FCEB,WA0XL431BE4EE1DCA
W8B678EE1,WA0XL9C03E5998BF8
W6AB369A9,WA0XLE7537E338226
WE45040A9,WA0XL26A287AC2C50
W69B3AB1A,WA0XLE41A904384D4
W38844988,WA0XLAC91C163D641
W40F2F2BC,WA0XLADCFBF7F33EB
W817552E7,WA0XLE6B1146268F9
WDD8E2ECD,WA0XLF52CBA18FB66
W9D91AB1B,WA0XLCCB5703784B0
W03CB6A3F,WA0XL4A038A3B0787
WD6FB4BB6,WA0XL90FA3903773F
W94BBAAC3,WA0XLCC91C505BB22
W6443B87D,WA0XL08DB40D05827
WE0DEE9DB,WA0XL95764B62B134
WFB883D43,WA0XL372CEE81249B
W2C777700,WA0XLB89FD8EC49AA
WC66996F3,WA0XLC8788647A10A
W2EF48709,WA0XLB597C241792D
WB3BBDC78,WA0XL8A3F49B7D58A
WC238B43C,WA1AC325
W59FA37AF,WA0XL3D458FE72BC5
WB4C314B4,WA0XLFE29CAA6418C
W68FDF67A,WA0XLC79461AB963E
W34D272A8,WA0XL6D203A524F9B
W15955954,WA0XLAFF86339200D
W795A1E6A,WA0XL8B621DA782D1
W3A6B2644,WA0XL06F3AE20A4D3
W00409955,WA0XL5756B4483BE3
W3E1BD434,WA0XL2334A80EA95A
W578CBB8F,WA0XLC74C79D1A9FA
W18C3D262,WA0XLEAA3FE0BB994
W9299721C,WA0XL75C4D311C97C
W66C4F999,WA0XLC45A2B66C62A
W0105B005,WA0XLB097EB4FDEB7
W508FE02E,WA0XL620BD3C89B00
W97DB1C2D,WA0XLCB7BFF4C1566
W00B1A15A,WA3CN2806
W4DF1BB66,WA0XL20D502AEA1DC
W233A6646,WA0XL907FD8C5B9D9
WBB583005,WA0XLBE5D86CE400D
W702F42A9,WA0XLA1408788E585
W6A819A45,WA0XLE46E4518189A
W18D823D8,WA0XLD7F2962732BC
W41B5AAE3,WA0XL0F532844E060
W8F989CC2,WA0XLE7BABFD72BA5
W1134464B,WA0XLC41B21840F5D
W02C7B13C,WA0XLD05B7A1EFA70
W2943C97A,WA0XLD71E001D178F
WA2933A43,WA0XLB2883182D73F
W25449547,WA0XL0F42EADE5A82
W9FDF6EEE,WA0XLC1C4FC97A278
W074002A0,WA0XL8CDE4F8451C6
WB720B40B,WA0XLC57F770C3C19
W4E636F53,WA0XL83F48CABBC6A
W85C1B317,WA30348
W525D6E64,WA0XL8636B99DB994
WAB4F986C,WA0XLC37F51F314E4
W6C83A8F4,WA0XLB1F421B3FAE7
W604606C4,WA0XL77E1268BADC5
W559DEF7F,WA0XLCC2A45CF6F2B
W700C3649,WA0XL98A34A7F0534
WCFC2CD72,WA0XL6709111744F6
W5993F6F0,WA0XLC5CCCFEF3EB7
WF8E0E99C,WA0XL62859EF34F5A
W919453EB,WA0XLE16E56828F60
W428FF84C,WA0XLE6A46F5B566F
W0A1FC400,WA0XL7DFE79585810
W1AB2069A,WA0XL8A0071AEDA76
WEB935FBB,WA0XL7CE0CF6026E6
W059F85FF,WA0XL4E1838FCF2A7
WD0C10BBE,WA1NLM2136
WC652C768,WA0XLFC5747EEFD9B
W0D24A129,WA0XLF82773037B7B
WD7128E1E,WA0XLE5B5AD25CA56
W5F25CFAD,WA0XL0DF6CD9C3E22
W1D0842FF,WA0XLD7B1EFB110CC
W44F57FFF,WA0XL6D313BEFF5E9
WF9B7141E,WA0XL709BE52FF93A
W145833A2,WA0XLC67E0D890673
W3BB77482,WA0XL291AA42F7CD5
WBF42A434,WA0XL9BAB784A8B6D
W0BB88360,WA0XL8D496C22E4AD
W4F2CBAAF,WA0XLD4BD24B2F3B9
W4A588A1A,WA0XL951812C2CB19
W76DBCFC8,WA0XL8D6C8ED7D239
W42E5022A,WA0XLFE1DE47E4998
W4BC68E96,WA0XL0F19235BFCD2
W3DDA6306,WA0XLCF455D41C363
WBE202222,WA0XLF62BB478C109
WE8555772,WA0XLB405B456C525
W21B4B105,WA0XL91AE12855929
W01A030D4,WA0XL6CC069B8A403
WA01DAA56,WA0XL70920AF09B42
W56BF0DE0,WA0XLC6A45811A9EA
W7B56CBA5,WA0XL69D8B9B889FF
WBB74D980,WA1FEMC060016
WC9DE9859,WA0XLF2CE901F8A77
W680A8090,WA0XLFCCB12E61854
W7277A8A8,WA0XLB144AAC79814
WD0FFFF88,WA0XLB3B72C521D13
WF0A1EFEC,WA0XLC4C2092D59E2
W285CA42D,WA0XL9295985D2DAC
WCF4CFDAE,WA0XL37BF0CF2E532
WFDD9B7EF,WA0XLB4D9B2CF81BB
WF1ABBD02,WA3CN7564
W9884D885,WA0XLC434EB0F8667
WC9F903BD,WA0XL6799791B0192
W55665B56,WA0XL1F51EB148811
WBA249F8E,WA0XL1497127C0E16
W108FB549,WA0XL50DA0BF0E24C
WA2414754,WA0XLA8C7048B2E55
W32406704,WA0XL03DEBC4F0C6E
W889431B0,WA0XLB315CDD3E8FD
WC33898C9,WA0XL9700A29C9B31
W0497470B,WA0XL19E4992822C1
W633633EE,WA0XLC524E5A4F0B3
W45669FBD,WA0XLC723A0DE5906
W354C2AAD,WA0XLB9BD741BA7D3
WE3F34274,WA0XL0C3A54F77400
W69361FB5,WA0XL2554ACA754C9
WA2C263F8,WA0XL0326DAF8BE09
W465271BA,WA0XL73378E6B8102
WE776FEF9,WA0XL6E927CCFFE00
W82E2C106,WA1FEMC050001
W46E4D968,WA0XLF29CBB767CB1
WCFF29C8E,WA0XL2748B524CF91
W0B39350E,WA0XL1DA3E4CDCEAF
W6FD8E636,WA0XL3C3EED0D4DC2
W9B7E4837,WA0XLD081D06BA866
WDD31E8B7,WA0XL4672D4D34B33
W9FD23AB9,WA0XL63E11D00CE5B
W8F3F4EF2,WA1FEMC060031
WB3C48B7C,WA0XL246B30579473
W99E74129,WA0XL2CFF87F2EB27
WFA7C7D7E,WA1KG10019
W15A3DC38,WA0XL119BCACFB46B
WB93EA147,WA0XLB9E23F082386
W67EE9A04,WA0XLAE23BBA1D444
W2233FDA6,WA0XL952A0B68A49D
W4F68F7CB,WA0XLF52ACE5EEA33
WEDA1EBA3,WA0XLF763441CC1D4
W090E8F90,WA0XL67A2CC72E0CE
W00C831CE,WA0XLFD3437B5B321
W01C4E31F,WA0XL3B354900594C
W9777DDE9,WA0XLBB71603B6E9A
W51835BA9,WA0XL14409B105907
WADE1EA7A,WA0XL25CBA9C0BD68
WC31491EF,WA0XLC036CA167330
W94070D88,WA0XL166A86FB23BC
W49B9B213,WA1FEMC010047
WD4A3E5AA,WA0XLFBEB3201BAFA
WE19CB96E,WA0XL00FEF4E55238
W8B7529F0,WA0XL9EC184EC1583
WB638A469,WA0XLDEE65FF3C7A7
W31B86B7B,WA0XLEFBBAE739A01
WF95339FC,WA0XL9D53F1B3C38B
W633A5A9E,WA0XL0CBEB97DC928
WEAABC14E,WA0XL8A937103B3CD
W87289923,WA0XL34B77C8DC199
W0E555888,WA2PD19998
W95B3DB69,WA0XL940730F0A412
W17AAEE81,WA0XL8D496C22E4AD
W4DBC1641,WA1FEMC060024
W34FF9ECD,WA0XLF639AB9E343B
WBB656069,WA0XL0BD2DA1B0AAD
W5E83DD5F,WA0XLFBEAC9A720A8
WC348E111,WA3CN1094
W82CC7723,WA0XLF8EC4544CA0F
W1372B08B,WA0XL01A183B47AA2
WB32F6289,WA0XLC18B46B374C7
W70C74B4B,WA0XL7992E1A33215
WD5EDB035,WA0XLF0D597D359EF
W0247F441,WA0XL98AB4FE9D3F3
W4CF8EFDE,WA0XLAD315D6DF484
WC5940CDA,WA0XLBAA00BE6CDA4
WB8F53263,WA0XLEA73A92C4246
W662E33AE,WA0XL752361E713D9
W03F931C9,WA0XLB3CA44659B43
W98475C28,WA0XLC76346E1551A
W80E54031,WA0XLF76CB2765448
W801507D2,WA0XLEAE5C30A0825
W93AD51DB,WA0XLD505D85603A2
W5AAD8A38,WA0XLB1A5E22FB496
W7A889A55,WA0XLCA5398BAC110
WA4B54152,WA0XLC553C1B0F9C3
W9F01D43C,WA0XLE100C6B1EDEB
WFBF01FD4,WA0XL177499BD9B0E
W3D283412,WA1FEMC050001
W7A0D4D49,WA0XL4728D7773B20
W6A1766F6,WA1FEMC070009
W99C5DE47,WA0XLFAEADC557A34
WAA03C741,WA0XLE7D28B04B2E4
WA2588E5A,WA0XL8FFE65C22EF4
W2DB24D79,WA1PD108006
WAB143BFD,WA0XLF323A7EAD7CD
WB38A49EB,WA0XLBDFF07ED1584
W55C6BA64,WA0XLDA55635863F0
WACE8E78C,WA0XL0DEA62929B4B
WB58B58C9,WA0XL983195F19BF9
WF244660A,WA0XL6AE2C9A56D3B
WB3501A50,WA0XL1EF640F98A1F
WB5C7BA54,WA0XL7380C36E8E74
WE3AEC62C,WA0XLA3F02810ADFC
W894264DC,WA0XL27B4BB82DFC0
W8D67DAB7,WA0XLEF058BF504F1
WDA2AFA28,WA0XL450512FE1128
W8B95F2A5,WA0XL5F4BF233B5ED
W7947996F,WA0XLB6CEE2AB122E
WE91D3839,WA0XLF3D5883EDFFA
WDA3D7371,WA0XL19DCF1FB30F8
WE218A494,WA0XLD30BC28D8E05
WBF7F781E,WA0XL0534E4A87135
WD3A4E47C,WA1FEMC100017
WCC696ABA,WA0XLA11657D1E0A4
W8F636812,WA1KG4468
WC33E4D9C,WA0XLDD7BFDFCD77A
WD154461D,WA0XL7382BCD496F3
W155CF331,WA0XL5B5CC686E9B3
W684DCAD1,WA1AC220
WCCB8674B,WA0XLAFE92CFAE149
W4B0575DC,WA0XLD364BABAD730
W53E28440,WA0NGMCP64513
W886EAABA,WA0XLFC0C9BD999BD
W03384FBF,WA0XLB9E4D862DC46
W11C11D47,WA0XLB3BBAAFA9A5A
WCAD01334,WA0XL1D8E0F8B7406
WCC363C2A,WA0XLAF3F013EA382
W727B9C21,WA0XL6C8F3FAB0114
W7C768B6B,WA0XL9358232FEE04
W8F5FD531,WA0XL585895365BD9
WACC8955B,WA0XLB421329DAABD
W29D14C12,WA0XLD7C6EC1B20CC
WB41E7543,WA0XLB9D5C3D94801
W7B4D92A8,WA2PD17424
WA19FF625,WA1FEMC120010
W7FB291FF,WA0XLABA74BDE0853
WD78A8B98,WA0XL0B589545504A
W2A9876B6,WA0XL6D2203D696D0
W599DD614,WA0XLCF2840A02FDF
WEB55CCC9,WA0XLED80BCCE5662
W34244504,WA8LS31217
WF7C75579,WA0XLDD8382E97704
WDD9D0A78,WA0XL2F3363C600DB
WD7FAC84C,WA0XLF318580150B3
W3747CEEE,WA0XL8677495D0E02
WF5EC0EE2,WA0XL0E401AF58A14
WBD69469C,WA3CN21542
WA9719A47,WA0XLF3E781A234AC
